p_id,name,price,colour,brand,ratingCount,avg_rating,description,Washable,Dryable,Availabilitystatus
1324851,Pepe Jeans Women Black Slim Pixie Fit Low-Rise Clean Look Stretchable Jeans,27.1,Black,Pepe Jeans,,,"Black dark wash 4-pocket low-rise jeans clean look with no fade has a button and zip closure waistband with belt loops Cotton Lycra Machine-wash Slim fit Stretchable The model (height 5'8"") is wearing a size 28",yes,no,unavailable
12259048,Levis Women Blue 710 Super Skinny Fit High-Rise Light Fade Stretchable Jeans,27.1,Blue,Levis,,,"Light shade light fade blue jeans Super skinny fit high-rise Clean look Stretchable 5 pocket Length: regular 98% cotton 2% elastane Machine Wash Fit: Super Skinny Fit Stretchable Size worn by the model: 28 Waist: 28""Hips: 38""Height: 5'7""",yes,yes,available
19120102,MANGO Lavender Solid Top,28,Lavender,MANGO,,,Lavender regular top Solid Square neck short flared sleeve sleeves Knitted 100% polyester Machine wash The model (height 5'8) is wearing a size S,yes,yes,unavailable
19120116,MANGO Women Blue Pure Cotton Denim Skirt with Raw Edges,28,Blue,MANGO,,,Blue solid denim skirt has two side pockets and two back pockets has button and zip closure has raw edges 100% cottonmachine wash The model (height 5'8) is wearing a size 24,yes,yes,available
19120276,MANGO Women White Solid Denim Skirt,28,White,MANGO,,,"White solid denim skirt with straight hem and above knee length has button closure and 4 pockets The model (height 5'8"") is wearing size S 100% Cotton Machine wash",yes,yes,available
18069226,Levis Women Blue 710 Super Skinny Fit Light Fade Stretchable Jeans,28.1,Blue,Levis,,,"Medium shade light fade blue jeans Super skinny fit mid-rise Clean look Stretchable 5 pocket Length: regular Fit: Super Skinny Fit Stretchable Size worn by the model: 28 Waist: 26""Hips: 37""Height: 5'8""79% cotton 20% polyester 1% elastane Machine wash",yes,no,unavailable
18645264,LC Waikiki Women White Pure Cotton Solid Denim Shorts,28.1,White,LC Waikiki,,,White solid mid-rise denim shorts has 4 pockets button closure 100% Cotton Machine Wash Regular Fit The model (height 5'8) is wearing a size 28,yes,yes,available
18657820,LC Waikiki Women Beige Solid Front Overlap Panel Mini Skort,28.1,Beige,LC Waikiki,,,Beige solid front overlap panel mini skort has button closure and 4  pockets 100% Cotton Machine wash The model (height 5'8) is wearing a size S,yes,yes,unavailable
18837888,Anouk Women Purple Ethnic Motifs Embroidered Kurta with Palazzos,28.1,Purple,Anouk,,,Purple embroidered Kurta with Palazzos Kurta design: Ethnic motifs embroidered Straight shape Regular style V-neck three-quarter regular sleeves Calf length with straight hem Poly georgette machine weave fabric Palazzos design: Solid Palazzos Elasticated waistband Slip-on closure 100% Polyester Machine Wash The model (height 5'8) is wearing a size S,yes,yes,available
19266852,H&M Women Black Short Skirt,28.1,Black,H&M,,,Short fitted skirt in woven fabric with covered elastication at the waist a concealed zip at the back and fake welt pockets. Decorative buttons and a slit at the front.3% Elastane 71% Polyester 26% Viscosemachine wash,yes,yes,unavailable
17808796,MANGO Women Navy Blue Solid Cropped Trousers,29.1,Navy Blue,MANGO,,,Navy blue woven trousers Regular fit Mid-rise Length: cropped Pattern: solid Flat-front with no pleats design Feature: plain 2 pockets 80% viscose rayon 20% cotton Machine wash Fit: Regular Fit The model (height 5'8) is wearing a size 28,yes,yes,unavailable
15025010,FOREVER 21 Women Blue Crop Denim Jacket,29.2,Blue,FOREVER 21,,,Blue solid denim jacket with zip detail has a spread collar 3 pockets has a zip closure long sleeves straight hem without lining The model (height 5'8) is wearing a size SOuter shell: Cotton Lining fabric: Unlined Machine wash,yes,no,available
15766290,Pepe Jeans Women Blue Pure Cotton Trousers,29.2,Blue,Pepe Jeans,,,Blue woven trousers Regular fit Mid-rise Length: regular Pattern: solid Flat-front with no pleats design Feature: plain 4 pockets Fit: Regular Fit The model (height 5'8) is wearing a size 28100% Cotton Machine wash,yes,no,available
16259340,Anouk Green Leheriya Printed Pure Georgette Saree,29.2,Green,Anouk,,,Design Details Green saree Leheriya printed saree with printed border Disclaimer:The saree comes with an unstitched blouse piece The blouse worn by the model might be for modelling purpose only. Check the image of the blouse piece to understand how the actual blouse piece looks like.Saree Fabric: Pure Georgette Blouse Fabric: Silk Blend Dry Clean Length: 5.5 metres plus 0.8 metre blouse piece Width: 1.06 metres (approx.),no,no,available
17091018,DeFacto Women Beige & Brown Animal Printed Trousers,29.2,Beige,DeFacto,,,Beige woven trousers Regular fit Mid-rise Length: regular Pattern: animal printed Flat-front with no pleats design Feature: plain 98% Cotton 2% Elastane Machine wash Fit: Regular Fit The model (height 5'8) is wearing a size 28,yes,yes,available
17192330,FOREVER 21 Women Black Set of 2 Solid Padded Jacket,29.2,Black,FOREVER 21,,,"Black &amp, Taupe washed solid Padded Jacket with faux fur trim has a stand collarhas a zip closure sleeveless straight hemline without lining The model (height 5'8) is wearing a size S 100% polyester Machine wash",yes,yes,available
17277950,Tommy Hilfiger Women Black SSolid Pure Cotton ports Shorts,29.2,Black,Tommy Hilfiger,,,Black solid mid-rise sports shorts has 2 pockets slip-on closure 100% Cotton HAND WASHRegular Fit The model (height 5'8) is wearing a size 28,no,no,unavailable
17278034,Tommy Hilfiger Women Pink Solid Mid-Rise Regular Shorts,29.2,Pink,Tommy Hilfiger,,,Pink solid mid-rise regular shorts has 3 pockets slip-on closure Regular Fit The model (height 5'8) is wearing a size 28100% Cotton HAND WASH,no,yes,available
18731504,FOREVER 21 Women White Checked Trousers,29.2,White,FOREVER 21,,,White woven parallel Regular fit Mid-rise Length: regular Pattern: checked Flat-front with no pleats design Feature: plain 2 pockets Fit: Regular Fit The model (height 5'8) is wearing a size 2866% Polyester 32% Rayon 2% Spandex / Elastane,no,yes,available
18764606,FOREVER 21 Women Blue Washed Crop Denim Jacket with Embroidered,29.2,Blue,FOREVER 21,,,Blue washed solid denim jacket with embroidered has a spread collar na pockets has a button closure long sleeves straight hemline cotton lining The model (height 5'8) is wearing a size S 100% COTTON Lining: Other:,no,no,unavailable
18995282,AMERICAN EAGLE OUTFITTERS Yellow & White Striped Ruffles Pure Cotton Peplum Top,29.2,Yellow,AMERICAN EAGLE OUTFITTERS,,,Yellow and white regular peplum top Vertical striped Square neck long cuffed sleeves Ruffles detail Knitted and woven 100% Cotton Machine Wash in cold water (30 degree C or low) to avoid shrinkage Line-dry in shade to avoid yellowing For whites wash with non-chlorine bleach on a hot water setting Iron when slightly damp The model (height 5'8) is wearing a size S,yes,no,unavailable
19123282,FOREVER 21 Women Blue Heavy Fade Jeans,29.2,Blue,FOREVER 21,,,Light shade heavy fade blue jeans Regular fit mid-rise Clean look Non stretchable 5 pocket Length: regular Fit: Regular Fit Non Stretchable The model (height 5'8) is wearing a size 28100% Cotton,no,no,unavailable
19123288,FOREVER 21 Women Grey Mildly Cotton Distressed Jeans,29.2,Grey,FOREVER 21,,,Dark shade no fade grey jeans Regular fit mid-rise Mildly distressed Non stretchable 5 pocket Length: regular 100% Cotton Fit: Regular Fit Non Stretchable The model (height 5'8) is wearing a size 28,no,no,unavailable
19123294,FOREVER 21 Women Blue Mildly Distressed Light Fade Jeans,29.2,Blue,FOREVER 21,,,Medium shade light fade blue jeans Regular fit mid-rise Mildly distressed Non stretchable 5 pocket Length: regular 100% Cotton Machine Wash Fit: Regular Fit Non Stretchable The model (height 5'8) is wearing a size 28,yes,no,available
18069150,Levis Women Blue Skinny Fit Light Fade Stretchable Jeans,30.2,Blue,Levis,,,Medium shade light fade blue jeans Skinny fit mid-rise Clean look Stretchable 5 pocket Length: regular 81% Cotton 17% Polyester 2% Elastane Machine-wash Fit: Skinny Fit Stretchable The model (height 5'8) is wearing a size 28,yes,no,unavailable
18069202,Levis Women Blue 710 Super Skinny Fit Mid-Rise Heavy Fade Stretchable Jeans,30.2,Blue,Levis,,,Medium shade heavy fade blue jeans 710 Super skinny fit mid-rise Clean look Stretchable 5 pocket Length: regular 80% Cotton 18% Polyester 2% Elastane Machine-wash Fit: 710 Super Skinny Fit Stretchable The model (height 5'8) is wearing a size 28,yes,no,unavailable
18069276,Levis Women Blue Skinny Fit Light Fade Stretchable Jeans,30.2,Blue,Levis,,,Dark shade light fade blue jeans Skinny fit mid-rise Clean look Stretchable 5 pocket Length: regular Fit: Skinny Fit Stretchable The model (height 5'8) is wearing a size 2883% Cotton 16% Polyester 1% Elastane Machine-wash,yes,yes,unavailable
18069298,Levis Women Blue 710 Super Skinny Fit Light Fade Stretchable Jeans,30.2,Blue,Levis,,,"Medium shade light fade blue jeans Super skinny fit mid-rise Clean look Stretchable 5 pocket Length: regular 81% cotton 17% polyester 2% elastane Machine wash Fit: Super Skinny Fit Stretchable Size worn by the model: 28 Waist: 26""Hips: 37""Height: 5'8""",yes,no,available
14628438,MANGO Women Blue Solid Smocked Layered Mini Skirt,31.1,Blue,MANGO,,,"Blue A-line mini skit Layered Smocked Gathered pleated detail Slip on closure The model (height 5'8"") is wearing a size 26 Shell: 55% Linen 45% Viscose Lining: 100% Cotton Machine wash",yes,yes,unavailable
15035186,MANGO Women Yellow Sports Shorts,31.1,Yellow,MANGO,,,Yellow solid mid-rise sports shorts has slip-on closure 76% Polyeamide 24% Elastane Machine wash Regular Fit The model (height 5'8) is wearing a size 28,yes,yes,unavailable
15035632,MANGO Women Yellow Solid Cotton Culottes,31.1,Yellow,MANGO,,,Yellow woven culottes Regular fit Mid-rise Length: cropped Pattern: solid Flat-front with no pleats design Feature: plain Slip on closure 4 pockets Cotton Machine wash Fit: Regular Fit The model (height 5'8) is wearing a size 28,yes,yes,unavailable
15035958,MANGO Women Green Solid Regular Shorts,31.1,Green,MANGO,,,Green solid mid-rise regular shorts has 2 pockets drawstring closure Regular Fit The model (height 5'8) is wearing a size 28 Composition: 100% recycled polyester Lining: 82% polyester 18% elastane Machine wash,yes,no,available
15963674,MANGO Women Mustard Yellow Solid Pure Cotton Pleated Culottes,31.1,Mustard,MANGO,,,Mustard yellow woven culottes Regular fit Mid-rise Length: cropped Pattern: solid Pleated design Feature: plain 2 pockets Composition: 100% cotton Machine Wash Fit: Regular Fit The model (height 5'8) is wearing a size 28,yes,yes,available
16124472,MANGO Women Brown Winter Midi Pencil Skirt,31.1,Brown,MANGO,,,"Brown solid winter midi pencil skirt has an elasticated waistband with drawstring closure straight hem front slit 42% acrylic 36% polyamide 16% polyester 6% elastane Hand wash The model (height 5'8"") is wearing a size 28",no,yes,unavailable
16124666,MANGO Women Cream-Coloured Self-Design Waistcoat,31.1,Cream,MANGO,,,Cream-coloured self design open front waistcoat is sleeveless has curved hemline and polyester lining The model (height 5'8) is wearing a size S 100% COTTONINNER FABRIC: 100% VISCOSEFILLING:100% POLYESTERMachine-wash,yes,yes,unavailable
17022478,MANGO Women Brown & Black Hounds-tooth Miniskirt,31.1,Brown,MANGO,,,Brown and black hounds-tooth pencil mini skirt slip on closure 63% polyester 15% wool 14% acrylic 4% polyamide 3% viscose 1% cotton.Lining: 55% polyester 45% viscose,no,no,available
18259508,MANGO Green Knitted Straight Midi Skirt with Side Slit,31.1,Green,MANGO,,,Green straight skirt with midi length has slip on closure has side slit 51% polyamide 49% polyester Machine wash The model (height 5'8) is wearing a size M,yes,yes,available
18327898,MANGO Women White & Black Abstract Printed A-Line Midi Skirt,31.1,White,MANGO,,,White and black abstract printed A-line midi skirt has concealed zip closure 100% Viscose Machine wash The model (height 5'8) is wearing a size S,yes,no,unavailable
18327916,MANGO Pink & Off-White Geometric Printed Straight Skirt,31.1,Pink,MANGO,,,Pink and off-white geometric printed straight skirt has concealed zip closure has lining Shell: 100% viscose rayon Lining: 100% polyestermachine wash The model (height 5'8) is wearing a size M,yes,no,available
18636098,MANGO Women Olive Green Paper Bag Fit Fit High-Rise Linen Shorts,31.1,Olive,MANGO,,,Olive green solid high-rise regular shorts has 2 pockets zip closure COMPOSITION...:100% LINEN LINING........:100% COTTON PIPING........:100% COTTON BELT..........:100% LINENPaper Bag Fit The model (height 5'8) is wearing a size 28,no,yes,available
18783468,MANGO Women Pink Shorts,31.1,Pink,MANGO,,,Pink solid mid-rise regular shorts has 2 pockets button closure 38% Polyamide 38% Organic linen 24% Cotton Machine wash Regular Fit The model (height 5'8) is wearing a size 28,yes,yes,unavailable
18783796,MANGO Women Black Shorts,31.1,Black,MANGO,,,Black solid mid-rise regular shorts has button closure Regular Fit The model (height 5'8) is wearing a size 2875% Viscose 25% Polyamide Machine wash,yes,no,available
15698428,H&M Women Black Padded Gilet,31.2,Black,H&M,,,"Oversized quilted and padded gilet in woven fabric with a stand-up collar and a zip down the front with an anti-chafe chin guard. Diagonal welt front pockets and elasticated trims around armholes and hem. Lined 100% Polyester Machine wash The model (height 5'8"") is wearing a size S",yes,yes,unavailable
15702988,ONLY Women Green Cotton Sweatshirt,31.2,Green,ONLY,,,Green solid sweatshirt has a round neck long sleeves straight hem The model (height 5'8) is wearing a size SCotton Hand wash,no,yes,available
15778944,ONLY Women Black & Pink Striped Pullover Sweater,31.2,Black,ONLY,,,Black striped pullover Sweaterhas a round neck long sleeves ribbed hem Polyester Machine wash The model (height 5'8) is wearing a size S,yes,yes,available
15828474,AMERICAN EAGLE OUTFITTERS Women Green Pullover,31.2,Green,AMERICAN EAGLE OUTFITTERS,,,Green solid pullover has a round neck long sleeves ribbed hem The model (height 5'8) is wearing a size S 100% Cotton Machine wash,yes,yes,unavailable
15846078,H&M Women Green Hooded Puffer Gilet,31.2,Green,H&M,,,Knee-length puffer gilet in woven fabric with quilted seams. Relaxed fit with a practical two-way zip down the front. Drawstring hood and narrow concealed elastication around the armholes and hem. The side seams are placed towards the front and contain discreet pockets. Lined.61% Polyamide 39% Polyester Hand Wash,no,yes,available
16709438,Tommy Hilfiger Girls Blue Printed Wrap Skirt,31.2,Blue,Tommy Hilfiger,,,Blue printed wrap skirt has an elasticated waistband with slip-on closure and high-low hem 100% Viscose Machine wash,yes,no,available
16964446,AMERICAN EAGLE OUTFITTERS Women Red Fleece Oversized Zip-Up Hooded Sweatshirt,31.2,Red,AMERICAN EAGLE OUTFITTERS,,,1 Red oversized Zip-Up hooded sweatshirt Has a hood 2 insert pockets long sleeves zip closure straight hem Cotton Machine Wash,yes,yes,unavailable
16995282,ADIDAS Women Black & Yellow Run Fast Flower Print Shorts,31.2,Black,ADIDAS,,,"Special Technology:Moisture-absorbing AEROREADYProduct Details:Black and yellow running shorts Drawcord on elastic waist Built-in mesh briefs Sweat-guard pocket Plain weave About RUN FAST FLOWER RUNNING SHORTSLIGHTWEIGHT RUNNING SHORTS MADE WITH RECYCLED MATERIALS.Sure there's PBs to break and goals to meet. But seeing the leaves fall and flowers bloom is one of the best parts of running. Pick these adidas floral-print shorts on warm-weather miles. They're lightweight with AEROREADY to keep you dry and a sweat-guard pocket for cards or gels. Made with 100% recycled materials this product represents just one of our solutions to help end plastic waste.Size worn by the model: SWaist: 24""Hips: 36""Height: 5'6""100% Recycled polyester Machine Wash",yes,no,unavailable
17038042,Levis Women White Self Design Pullover Sweater,31.2,White,Levis,,,White self design pullover has a round neck three-quarter sleeves ribbed hem 67% Viscose 18% Polyamide 8% Metallic Fiber 7% Polyester Machine-wash The model (height 5'8) is wearing a size S,yes,yes,unavailable
17038044,Levis Women Black Pullover Sweater,31.2,Black,Levis,,,Black solid pullover has a round neck long sleeves ribbed hem 68% Viscose 18% Polyamide 14% Polyester Machine-wash The model (height 5'8) is wearing a size S,yes,no,unavailable
17175458,Puma Women Teal Colourblocked Slim Fit Running Sports Shorts,31.2,Teal,Puma,,,"Teal colourblocked mid-rise running sports shorts has 2 pockets slip-on closure 77% Polyester 23% Elastane Close All Fastenings, Use Only Mild Detergentt, Wash with similar color Slim Fit The model (height 5'8) is wearing a size 28",no,no,available
17238100,AMERICAN EAGLE OUTFITTERS Women Grey Printed Hooded Sweatshirt,31.2,Grey,AMERICAN EAGLE OUTFITTERS,,,Grey printed sweatshirt has a hooded 2 kangaroo pocket pockets long sleeves straight hem The model (height 5'8) is wearing a size S 60% Cotton and 40% Polyester Machine wash,yes,yes,unavailable
17238102,AMERICAN EAGLE OUTFITTERS Women Navy Blue Printed Hooded Cotton Blend Sweatshirt,31.2,Navy Blue,AMERICAN EAGLE OUTFITTERS,,,Navy blue printed sweatshirt has a hooded 1 kangaroo pocket pockets long sleeves closure straight hem 60% Cotton and 40% Polyester Machine wash The model (height 5'8) is wearing a size S,yes,yes,unavailable
17674466,H&M Women Blue & White Pure Cotton Striped Single Breasted Jacket,31.2,Blue,H&M,,,Single-breasted jacket in woven fabric with notch lapels a one-button fastening at the front and jetted front pockets. Lined The model is wearing a size S.100% Cotton Hand wash,no,yes,unavailable
17834308,United Colors of Benetton Women Blue Low Distress Cotton Jeans,31.2,Blue,United Colors of Benetton,,,Light shade no fade blue jeans Regular fit mid-rise Low distress Non stretchable Length: regular 5 pockets  Fit: Regular Fit Non Stretchable The model (height 5'8) is wearing a size 2898% COTTON 2% ELASTANE Hand Wash,no,yes,available
17842452,H&M Women Brown Single-Breasted Jacket,31.2,Brown,H&M,,,Long single-breasted jacket in a softly draping weave. Relaxed fit with notch lapels a button at the front and a slit at each side. Low dropped shoulders wide sleeves and wide double cuffs. Partly lined.61% Polyester 39% Viscose Rayon Machine Wash,yes,no,available
17842562,H&M Women Black Chiffon Jumpsuit,31.2,Black,H&M,,,Sleeveless jumpsuit in airy chiffon with a narrow tie belt at the waist pockets in the side seams and wide ankle-length legs. Partly lined in jersey.100% Polyester Machine Wash The model (height 5'8) is wearing a size S,yes,yes,unavailable
17843674,Anouk Black & Pink Floral Organza Saree,31.2,Black,Anouk,,,Design Details Black and pink saree Floral printed saree with no border The saree comes with an unstitched blouse piece,no,yes,unavailable
17946218,FOREVER 21 Women Black Printed Mid-Rise Jeans,31.2,Black,FOREVER 21,,,Dark shade no fade black jeans Regular fit mid-rise Clean look Non stretchable Zip 5 pocket Length: cropped Fit: Regular Fit Non Stretchable The model (height 5'8) is wearing a size 28100% Cotton Machine wash,yes,yes,unavailable
18328134,AMERICAN EAGLE OUTFITTERS Women Blue Slim Fit Light Fade Jeans,31.2,Blue,AMERICAN EAGLE OUTFITTERS,,,Dark shade light fade blue jeans Slim fit mid-rise Clean look Non stretchable Na pocket Length: cropped Fit: Slim Fit Non Stretchable The model (height 5'8) is wearing a size 2875% Cotton 14% Polyester 8% Viscose and 3% Elastane,no,no,available
18593848,ONLY Women Dusty Pink Crop Pullover,31.2,Rose,ONLY,,,Dusty Pink self design pullover has a round neck long sleeves ribbed hem The model (height 5'8) is wearing a size SAcrylic Machine wash,yes,no,available
18614236,H&M Women Black Quilted Gilet,31.2,Black,H&M,,,"Lightly padded gilet in a quilted weave with a windproof and water-repellent function designed to keep you dry during light showers and protect you from the wind. Round neck a zip down the front and one chest pocket. Lined.The model (height 5'8"") is wearing a size S 100% Polyester Hand Wash",no,no,available
18620400,ONLY Women Blue Skinny Fit High-Rise Low Distress Jeans,31.2,Blue,ONLY,,,Dark shade no fade blue jeans Skinny fit high-rise Low distress Non stretchable 5 pocket Length: cropped Fit: Skinny Fit Non Stretchable The model (height 5'8) is wearing a size 28 Machine wash,yes,no,unavailable
18620402,ONLY Women Grey Skinny Fit High-Rise Light Fade Jeans,31.2,Grey,ONLY,,,Light shade light fade grey jeans Skinny fit high-rise Clean look Non stretchable 5 pocket Length: cropped Fit: Skinny Fit Non Stretchable The model (height 5'8) is wearing a size 28 Machine wash,yes,no,unavailable
18668746,FOREVER 21 Women Blue Highly Distressed Heavy Fade Jeans,31.2,Blue,FOREVER 21,,,Medium shade heavy fade blue jeans Regular fit mid-rise Highly distressed Non stretchable 5 pocket Length: cropped 94% cotton 6% other fibers Fit: Regular Fit Non Stretchable The model (height 5'8) is wearing a size 28,no,no,available
18809310,ONLY Women Blue Skinny Fit Light Fade Jeans,31.2,Blue,ONLY,,,Medium shade light fade blue jeans Skinny fit mid-rise Clean look Non stretchable 5 pocket Length: cropped Fit: Skinny Fit Non Stretchable The model (height 5'8) is wearing a size 28 Machine wash,yes,no,available
18809318,ONLY Women Blue Skinny Fit Light Fade Jeans,31.2,Blue,ONLY,,,Medium shade light fade blue jeans Skinny fit mid-rise Clean look Non stretchable 5 pocket Length: cropped Machine wash Fit: Skinny Fit Non Stretchable The model (height 5'8) is wearing a size 28,yes,yes,available
18879858,MANGO Women Pink & Yellow Printed Miniskirt,32.2,Pink,MANGO,,,"Pink &amp, yellow striped straight mini skirt has a waistband with zip closure and straight hem 91% POLYESTER 9% ELASTANEMachine wash The model (height 5'8) is wearing a size S",yes,yes,available
19123284,FOREVER 21 Women Solid Grey Mid-Rise  Jeans,32.3,Grey,FOREVER 21,,,Dark shade no fade grey jeans Regular fit mid-rise Clean look Non stretchable 5 pocket Length: cropped 100% Cotton Machine wash Fit: Regular Fit Non Stretchable The model (height 5'8) is wearing a size 28,yes,yes,available
8825727,FOREVER 21 Women Kendall + Kylie Gold-Toned A-Line Skirt,33.3,Gold,FOREVER 21,,,"Gold-toned A-line flared skirt has an elasticated waistaband 100% polyester Machine-wash The model (height 5'8"") is wearing a size S",yes,no,unavailable
16705336,FILA Women Blue Colourblocked Running Padded Jacket,33.3,Blue,FILA,,,"Blue &amp, white colourblocked padded jacket with patchwork has a hooded 2 pockets has a zip closure sleeveless straight hemline polyester lining The model (height 5'8) is wearing a size SPolyester Machine Wash",yes,yes,available
16846762,Anouk Coffee Brown Floral Satin Saree,33.3,Coffee Brown,Anouk,,,Design Details Coffee brown saree Floral printed saree with no border The saree comes with an unstitched blouse piece,no,yes,available
17014926,FOREVER 21 Women Cream-Coloured with Fringed Detail Textured Regular Sweater,33.3,Cream,FOREVER 21,,,Cream-coloured solid fringed front-open Round neck Long fringed sleeves Ribbed hem The model (height 5'8) is wearing a size SMaterial: 100% Acrylic Care: Machine wash,yes,yes,available
17853860,DeFacto Women Off-White & Black Animal Print A-Line Midi Skirt,33.3,Off White,DeFacto,,,Off-white black and beige animal print A-line midi skirt has a concealed zip closure and flared hemline The model (height 5'8) is wearing a size 27100% viscose Machine wash,yes,yes,available
18198548,FOREVER 21 Women Blue 100% Cotton Distressed Denim Shacket,33.3,Blue,FOREVER 21,,,Blue solid denim Shacket has a spread collar 2 pockets has a button closure long sleeves straight hemline without lining The model (height 5'8) is wearing a size S 100% Cotton Machine wash,yes,yes,available
18693158,LC Waikiki Women Blue Straight Fit Pure Cotton Slash Knee Jeans,33.3,Blue,LC Waikiki,,,Medium shade no fade blue jeans Straight fit mid-rise Slash knee Frayed hem with side slits Non stretchable 5 pocket Length: regular Fit: Straight Fit Non Stretchable The model (height 5'8) is wearing a size 28100% Cotton Machine wash,yes,yes,available
17515022,Puma Women Blue Graphic Open Front Jacket,34.4,Blue,Puma,,,"PRODUCT STORY: Warm and cozy the PUMA Graphic Women's Jacket will make you so comfortable that you'll never want to remove it. The attractive and unmissable PUMA branding is the cherry on top.DETAILS:Regular fit Kangaroo pockets Moisture-wicking fabrication PUMA Wordmark at left chest Cotton Close All Fastenings, Use Only Mild Detergent, Wash with similar color The model (height 5'8) is wearing a size S",no,yes,available
17944732,ONLY Women Blue Printed Mini Denim Skorts,34.4,Blue,ONLY,,,Blue washed straight skorts has a waistband with button and zip closure 5 pockets a asymmetric hem front slit Cotton Blend Machine wash The model (height 5'8) is wearing a size 34,yes,yes,available
18596188,FOREVER 21 Women Orange & Light Purple Checked Cotton Tailored Jacket,34.4,Orange,FOREVER 21,,,Orange checked tailored jacket has a spread collar 2 pockets has a button closure long sleeves straight hemline without lining The model (height 5'8) is wearing a size S 100% Cotton Machine Wash,yes,yes,available
19000220,AMERICAN EAGLE OUTFITTERS Women Cream Solid Cotton Sweater Vest,34.4,Cream,AMERICAN EAGLE OUTFITTERS,,,Cream solid sweater vest has a round neck long sleeves ribbed hem Cotton Machine Wash The model (height 5'8) is wearing a size S,yes,no,unavailable
19040998,ONLY Red High Neck Gathered Top,34.4,Red,ONLY,,,Red regular top Solid High neck long cuffed sleeves Gathered or pleated detail Woven Button closure The model (height 5'8) is wearing a size SPolyester Machine wash,yes,no,unavailable
19143034,ONLY Women Beige Crop Tie-Up Shrug,34.4,Beige,ONLY,,,Beige self design tie-up crop shrug has long sleeves straight hem The model (height 5'8) is wearing a size SCotton blend Machine wash Machine wash,yes,no,unavailable
19175980,ONLY Women Blue High-Rise Trousers,34.4,Blue,ONLY,,,Blue knitted parallel High-rise Length: regular Pattern: solid self design Flat-front with no pleats design Feature: plain Na pockets Fit: Straight Fit The model (height 5'8) is wearing a size 28 machine wash with similar color,yes,yes,available
19194932,Puma Women Red solid Sporty Jacket,34.4,Red,Puma,,,Red solid sporty jacket with zip detail has a mock collar 2 pockets has a zip closure long sleeves straight hemline cotton lining Cotton Close All Fastenings Use Only Mild Detergent Wash with similar color The model (height 5'8) is wearing a size S,no,no,unavailable
19195042,Puma Women Pink Solid Cotton Sports Jacket,34.4,Pink,Puma,,,"Pink solid sports jacket has mock collar zip closure long sleeves straight hem and two pockets Cotton Close All Fastenings Use Only Mild Detergent Wash with similar color The model (height 5'8"") is wearing a size XXS",no,no,available
19204642,AMERICAN EAGLE OUTFITTERS Women Green Pullover,34.4,Green,AMERICAN EAGLE OUTFITTERS,,,Green self design pullover has a round neck long sleeves ribbed hem 60% Cotton and 40% Acrylic The model (height 5'8) is wearing a size S,no,yes,unavailable
19368734,Pepe Jeans Women Blue Flared High-Rise Low Distress Heavy Fade Jeans,34.4,Blue,Pepe Jeans,,,Dark shade heavy fade blue jeans Flared high-rise Low distress Non stretchable 5 pocket Length: cropped Fit: Flared Non Stretchable The model (height 5'8) is wearing a size 28 Cotton Machine wash as per tag,yes,yes,available
15736356,Anouk Blue & Black Striped Saree,35.4,Blue,Anouk,,,Design Details Blue and black saree Striped saree with no border The saree comes with an unstitched blouse piece. Check the image of the blouse piece to understand how the actual blouse piece looks like.Saree Fabric : Poly Georgette Blouse Fabric: Art Silk Hand wash Length: 5.5 metres plus 0.8 metre blouse piece Width: 1.06 metres (approx.),no,yes,unavailable
16705280,FILA Women Off White Colourblocked Running Puffer Jacket,35.4,Off White,FILA,,,Off white colourblocked puffer jacket with zip detail has a mock collar 2 pockets has a zip closure long sleeves curved hemline polyester lining The model (height 5'8) is wearing a size SMachine Wash,yes,no,available
16794802,Levis Women Purple 501 High-Rise Denim Shorts,35.4,Purple,Levis,,,Purple solid high-rise denim shorts has 5 pockets button closure 100% Cotton Machine-wash Regular Fit The model (height 5'8) is wearing a size 28,yes,no,available
17413694,Anouk Green Woven Design Sequinned Silk Blend Saree,35.4,Green,Anouk,,,Design Details Green saree Polka dot woven design saree with embellished border Has sequinned detail Disclaimer:The saree comes with an unstitched blouse piece The blouse worn by the model might be for modelling purpose only. Check the image of the blouse piece to understand how the actual blouse piece looks like.Saree: Pure Chiffon Blouse: Silk Cotton Dry Clean Length: 5.5 metres plus 80 centimetres blouse piece Width: 1.06 metres (approx.),no,no,available
4029388,Columbia Women Black Anytime Casual Pull On Active Fit Outdoor Trousers,36.4,Black,Columbia,,,"Always look great even if conditions conspire against you. Built with Comfort Stretch Omni-Shield stain repellent and Omni-Shade sun protection the Women?s Anytime Casual Pull On Pant will quickly become your go-to pant.Omni-Shield advanced repellency Omni-Shade UPF 50 sun protection Comfort stretch Mid rise Straight leg Imported Uses: Trail Warranty: 1 month Warranty provided by brand/manufacturer Active Fit The model (height 5'8"") is wearing a size 28 Columbia runs a size bigger. Pick one size smaller for a more comfortable fit Columbia runs a size bigger. Pick one size smaller for a more comfortable fit.Omni-Shield Summiteer Lite 96% nylon / 4% elastane Machine-wash",yes,no,unavailable
13171670,Pepe Jeans Women Yellow Solid A-Line Mini Pure Cotton Skirt,36.4,Yellow,Pepe Jeans,,,Yellow solid A-line mini skirt has a waistband with belt loops full button closures in the front four pockets straight hem 100% cotton Machine-wash The model (height 5'8'') is wearing a size 28,yes,no,available
